x-coordinate,y-coordinate,Similarity_score
0,1,0.6596968803089636
0,2,0.6178801751397458
0,3,0.8034377628348072
0,4,0.7849915641814991
0,5,0.8047611259606426
0,6,0.7810785488172493
0,7,0.8141218625642267
0,8,0.5557601863642478
0,9,0.7869376337826083
0,10,0.8126843628608197
0,11,0.8209913632079636
0,12,0.7791300159468377
0,13,0.8129712864345627
0,14,0.8268032917775157
0,15,0.6515361222085668
0,16,0.7981015384961
0,17,0.8049347859622711
0,18,0.8141039097633012
0,19,0.8665827687605078
0,20,0.7670490783184516
0,21,0.7893615082114412
0,22,0.797797632297667
0,23,0.8277704487707431
0,24,0.810402357048877
0,25,0.809246198890275
0,26,0.6785520216197881
0,27,0.6778482740869832
0,28,0.6879744397206178
0,29,0.8124852543820373
0,30,0.7766818505619246
0,31,0.6275284577374735
0,32,0.7836845365677714
0,33,0.8260002943252736
0,34,0.5997538215169934
0,35,0.7829053904646627
0,36,0.7699281038685146
0,37,0.6446372145241125
0,38,0.8201885428661697
0,39,0.8106506978046697
0,40,0.6926638709744549
0,41,0.8228520212572378
0,42,0.663200168107693
0,43,0.8056304436093746
0,44,0.7856665689293227
0,45,0.7804539229149138
0,46,0.7804536724618202
0,47,0.8460018851720008
0,48,0.8576595435409261
0,49,0.7914207038355661
0,50,0.8151845964445935
0,51,0.8004818492346288
0,52,0.6917923195607129
0,53,0.6814244073518916
0,54,0.8021301027227177
0,55,0.5428990414473839
0,56,0.6645128108102883
0,57,0.6778652935062034
0,58,0.6686478658811236
0,59,0.6806359456856438
0,60,0.640225135201312
0,61,0.6201001345988372
0,62,0.7787729552810068
0,63,0.8285597737634405
0,64,0.8179511733714416
0,65,0.803213863001777
0,66,0.8047167301514876
0,67,0.646888927732166
0,68,0.6593641129693631
0,69,0.8015164431051379
0,70,0.6926949206232563
0,71,0.8134718732499504
0,72,0.8138466372793262
0,73,0.8062876086585341
0,74,0.798339979977618
0,75,0.6786610232711173
0,76,0.6574036856237939
0,77,0.6428469580494213
0,78,0.7945101850798305
0,79,0.8034547487481203
0,80,0.6990317020525634
0,81,0.6689391098089281
0,82,0.7973000257055493
0,83,0.8351674320054215
0,84,0.7977376906409859
0,85,0.7747115575973953
0,86,0.8199544231881071
0,87,0.6776053521150711
0,88,0.786852214644852
0,89,0.799477886121508
0,90,0.8078829707177702
0,91,0.8084699772176125
0,92,0.8111215968167005
0,93,0.8105420353649248
0,94,0.7724295511292198
0,95,0.8037164495911472
0,96,0.7996724683914962
0,97,0.6677684489504339
0,98,0.7625136040897569
0,99,0.6889224323857427
0,100,0.8066573433135272
0,101,0.805727761567592
0,102,0.7994785269985857
0,103,0.8074031604203469
0,104,0.8195720880410271
0,105,0.8106046621554645
0,106,0.5869395563309397
0,107,0.8129303534246973
0,108,0.800659205790746
0,109,0.7986670778520629
0,110,0.805348235432341
0,111,0.8031639865349472
0,112,0.6945470490587353
0,113,0.7849900337894539
0,114,0.7759048236464234
0,115,0.7748007003451176
0,116,0.7847647225709591
0,117,0.7651548103916543
0,118,0.7881623564030211
0,119,0.800756115200776
0,120,0.8568843697753544
0,121,0.791924657250247
0,122,0.8335814971781592
0,123,0.8121990261611013
0,124,0.802970908694228
0,125,0.7805629470330825
0,126,0.8273839961970495
0,127,0.7967167624375121
0,128,0.8134468673199275
0,129,0.8054471992570058
0,130,0.8335095627258513
0,131,0.7762671781003332
0,132,0.7934450438027143
0,133,0.679032792214208
0,134,0.812912367470658
0,135,0.7656645862135782
0,136,0.7632530809056142
0,137,0.7793950050896353
0,138,0.8113237811024806
0,139,0.8292054312305059
0,140,0.7832736883563884
0,141,0.6911260945062826
0,142,0.8133745103410642
0,143,0.6604285440478784
0,144,0.8132579029616382
0,145,0.7977004379525973
0,146,0.7595484334233008
0,147,0.8164117302336432
0,148,0.7718456014326779
0,149,0.7965049203627572
0,150,0.7861002395006267
0,151,0.8348271946472768
0,152,0.7968101061946415
0,153,0.7965611631578609
0,154,0.7805009679772786
0,155,0.8053604385475919
0,156,0.8200036340637584
0,157,0.8452880912041079
0,158,0.8106997640246976
0,159,0.8358787184839901
0,160,0.7870732467468395
0,161,0.8297849855940573
0,162,0.7996762144579691
0,163,0.7984746986141847
0,164,0.821418662732188
0,165,0.781027989320002
0,166,0.8074633916509433
0,167,0.8040557463955559
0,168,0.7798526915055526
0,169,0.8109282829476799
0,170,0.792807943949813
0,171,0.7764441419512133
0,172,0.6989504700605313
0,173,0.8004860104475315
0,174,0.8082295303506768
0,175,0.8102096977450791
0,176,0.8218710578990798
0,177,0.5776992435726439
0,178,0.7751755448399194
0,179,0.6406854787805637
0,180,0.7901037885794239
0,181,0.7848688797926485
0,182,0.784824189334848
0,183,0.8154702067610952
0,184,0.7641305379928821
0,185,0.8215615218601173
0,186,0.778324000565879
0,187,0.58181618636515
0,188,0.8388491484360915
0,189,0.789452362651572
0,190,0.783998967815419
0,191,0.7933533140848076
0,192,0.7795561076094676
0,193,0.810665089174359
0,194,0.6661114434224054
0,195,0.7942234907182961
0,196,0.6494546750261412
0,197,0.7917452927241464
0,198,0.6942898514879925
0,199,0.8095293151890879
0,200,0.7673878957464422
0,201,0.7860648604177369
0,202,0.6928453803968351
0,203,0.6898321982989685
0,204,0.803652181113553
0,205,0.6136791314553071
0,206,0.6883772649337195
0,207,0.8033584713131056
0,208,0.7896465309585814
0,209,0.7733517460640511
0,210,0.7653673716526241
0,211,0.6598763716151028
0,212,0.6479910109431642
0,213,0.6101421898417941
1,2,0.7743002316784245
1,3,0.6425186429874898
1,4,0.8099439541862157
1,5,0.6518690025701072
1,6,0.7849631423023857
1,7,0.6794302164530341
1,8,0.6270775807024841
1,9,0.7669411667707278
1,10,0.6837498763289057
1,11,0.6605277738806046
1,12,0.7645501381942885
1,13,0.6492213078853744
1,14,0.6959127588967613
1,15,0.8005518025545783
1,16,0.6699420675024682
1,17,0.6552610339959709
1,18,0.6719757486194209
1,19,0.6606792978370638
1,20,0.6921651169705964
1,21,0.6785330101374553
1,22,0.6694679106922182
1,23,0.6558251130267044
1,24,0.695445391377259
1,25,0.699238408778875
1,26,0.7836889783721601
1,27,0.7945549634779446
1,28,0.7866877653147608
